"~id","~start_node_id","~end_node_id","~relationship_type"
"83226","170","31781","WROTE_A_PAPER_WITH"
"83247","23216","178","WROTE_A_PAPER_WITH"
"83257","871","3022","WROTE_A_PAPER_WITH"
"83284","1324","46","WROTE_A_PAPER_WITH"
"83301","18808","747","WROTE_A_PAPER_WITH"
"83304","103","16043","WROTE_A_PAPER_WITH"
"83327","4649","494","WROTE_A_PAPER_WITH"
"83329","17893","235","WROTE_A_PAPER_WITH"
"83350","6799","426","WROTE_A_PAPER_WITH"
"83357","1755","561","WROTE_A_PAPER_WITH"
"83360","595","3843","WROTE_A_PAPER_WITH"
"83389","42741","376","WROTE_A_PAPER_WITH"
"83397","79","42744","WROTE_A_PAPER_WITH"
"83409","6318","717","WROTE_A_PAPER_WITH"
"83422","12045","60","WROTE_A_PAPER_WITH"
"83432","3308","850","WROTE_A_PAPER_WITH"
"83435","2991","333","WROTE_A_PAPER_WITH"
"83453","921","46","WROTE_A_PAPER_WITH"
"83477","430","41059","WROTE_A_PAPER_WITH"
"83482","35587","82","WROTE_A_PAPER_WITH"
"83493","1121","367","WROTE_A_PAPER_WITH"
"83505","1057","494","WROTE_A_PAPER_WITH"
"83507","178","32321","WROTE_A_PAPER_WITH"
"83508","870","13406","WROTE_A_PAPER_WITH"
"83520","836","6395","WROTE_A_PAPER_WITH"
"83526","429","9529","WROTE_A_PAPER_WITH"
"83557","503","13108","WROTE_A_PAPER_WITH"
"83568","640","5989","WROTE_A_PAPER_WITH"
"83578","171","2956","WROTE_A_PAPER_WITH"
"83584","2771","50","WROTE_A_PAPER_WITH"
"83587","826","8140","WROTE_A_PAPER_WITH"
"83620","1876","148","WROTE_A_PAPER_WITH"
"83622","716","7024","WROTE_A_PAPER_WITH"
"83623","21","25331","WROTE_A_PAPER_WITH"
"83641","7077","561","WROTE_A_PAPER_WITH"
"83668","178","7063","WROTE_A_PAPER_WITH"
"83682","10761","343","WROTE_A_PAPER_WITH"
"83696","4589","297","WROTE_A_PAPER_WITH"
"83708","24452","787","WROTE_A_PAPER_WITH"
"83709","774","1879","WROTE_A_PAPER_WITH"
"83719","396","2871","WROTE_A_PAPER_WITH"
"83725","3061","410","WROTE_A_PAPER_WITH"
"83736","494","19998","WROTE_A_PAPER_WITH"
"83750","27495","3","WROTE_A_PAPER_WITH"
"83761","35","10064","WROTE_A_PAPER_WITH"
"83783","661","5461","WROTE_A_PAPER_WITH"
"83792","9776","801","WROTE_A_PAPER_WITH"
"83805","332","8931","WROTE_A_PAPER_WITH"
"83823","36691","50","WROTE_A_PAPER_WITH"
"83836","29678","21","WROTE_A_PAPER_WITH"
"83855","178","15530","WROTE_A_PAPER_WITH"
"83857","779","1331","WROTE_A_PAPER_WITH"
"83861","25801","242","WROTE_A_PAPER_WITH"
"83883","3113","89","WROTE_A_PAPER_WITH"
"83892","491","25682","WROTE_A_PAPER_WITH"
"83899","712","13638","WROTE_A_PAPER_WITH"
"83914","792","42811","WROTE_A_PAPER_WITH"
"83917","29608","356","WROTE_A_PAPER_WITH"
"83926","839","16425","WROTE_A_PAPER_WITH"
"83932","800","39824","WROTE_A_PAPER_WITH"
"83960","534","12560","WROTE_A_PAPER_WITH"
"83970","33606","331","WROTE_A_PAPER_WITH"
"83985","14883","475","WROTE_A_PAPER_WITH"
"83988","33164","100","WROTE_A_PAPER_WITH"
"83999","33","42828","WROTE_A_PAPER_WITH"
"84000","32566","242","WROTE_A_PAPER_WITH"
"84008","3107","718","WROTE_A_PAPER_WITH"
"84038","785","9175","WROTE_A_PAPER_WITH"
"84045","414","1336","WROTE_A_PAPER_WITH"
"84047","2361","779","WROTE_A_PAPER_WITH"
"84056","12722","193","WROTE_A_PAPER_WITH"
"84077","232","1451","WROTE_A_PAPER_WITH"
"84109","31558","622","WROTE_A_PAPER_WITH"
"84114","2063","426","WROTE_A_PAPER_WITH"
"84117","639","30846","WROTE_A_PAPER_WITH"
"84119","1945","79","WROTE_A_PAPER_WITH"
"84143","2386","46","WROTE_A_PAPER_WITH"
"84146","91","5462","WROTE_A_PAPER_WITH"
"84149","19329","282","WROTE_A_PAPER_WITH"
"84152","494","8336","WROTE_A_PAPER_WITH"
"84161","8343","203","WROTE_A_PAPER_WITH"
"84163","40107","558","WROTE_A_PAPER_WITH"
"84184","55","5639","WROTE_A_PAPER_WITH"
"84192","9004","249","WROTE_A_PAPER_WITH"
"84199","11431","510","WROTE_A_PAPER_WITH"
"84214","597","10078","WROTE_A_PAPER_WITH"
"84216","1234","871","WROTE_A_PAPER_WITH"
"84219","184","15155","WROTE_A_PAPER_WITH"
"84222","10252","108","WROTE_A_PAPER_WITH"
"84236","27824","22","WROTE_A_PAPER_WITH"
"84245","95","39988","WROTE_A_PAPER_WITH"
"84248","7453","850","WROTE_A_PAPER_WITH"
"84258","840","14708","WROTE_A_PAPER_WITH"
"84259","172","41454","WROTE_A_PAPER_WITH"
"84274","912","717","WROTE_A_PAPER_WITH"
"84291","20","3527","WROTE_A_PAPER_WITH"
"84331","2532","351","WROTE_A_PAPER_WITH"
"84352","172","42873","WROTE_A_PAPER_WITH"
"84361","8566","127","WROTE_A_PAPER_WITH"
"84373","359","26435","WROTE_A_PAPER_WITH"
"84383","88","19675","WROTE_A_PAPER_WITH"
"84391","23453","553","WROTE_A_PAPER_WITH"
"84398","6641","522","WROTE_A_PAPER_WITH"
"84404","16418","461","WROTE_A_PAPER_WITH"
"84413","534","7943","WROTE_A_PAPER_WITH"
"84416","184","24098","WROTE_A_PAPER_WITH"
"84426","19597","142","WROTE_A_PAPER_WITH"
"84434","453","24795","WROTE_A_PAPER_WITH"
"84438","18317","179","WROTE_A_PAPER_WITH"
"84454","27895","785","WROTE_A_PAPER_WITH"
"84458","745","16957","WROTE_A_PAPER_WITH"
"84483","208","5957","WROTE_A_PAPER_WITH"
"84484","134","21177","WROTE_A_PAPER_WITH"
"84500","165","3653","WROTE_A_PAPER_WITH"
"84513","29184","317","WROTE_A_PAPER_WITH"
"84553","13144","165","WROTE_A_PAPER_WITH"
"84555","321","6055","WROTE_A_PAPER_WITH"
"84556","42895","840","WROTE_A_PAPER_WITH"
"84561","5147","840","WROTE_A_PAPER_WITH"
"84585","657","27604","WROTE_A_PAPER_WITH"
"84586","21","975","WROTE_A_PAPER_WITH"
"84598","13490","66","WROTE_A_PAPER_WITH"
"84629","849","934","WROTE_A_PAPER_WITH"
"84654","17306","783","WROTE_A_PAPER_WITH"
"84658","543","36900","WROTE_A_PAPER_WITH"
"84669","619","3361","WROTE_A_PAPER_WITH"
"84712","11555","539","WROTE_A_PAPER_WITH"
"84716","141","9175","WROTE_A_PAPER_WITH"
"84723","153","42927","WROTE_A_PAPER_WITH"
"84737","42929","836","WROTE_A_PAPER_WITH"
"84771","627","12761","WROTE_A_PAPER_WITH"
"84787","3420","816","WROTE_A_PAPER_WITH"
"84800","873","31954","WROTE_A_PAPER_WITH"
"84802","38538","475","WROTE_A_PAPER_WITH"
"84808","203","8715","WROTE_A_PAPER_WITH"
"84821","816","5858","WROTE_A_PAPER_WITH"
"84841","26179","253","WROTE_A_PAPER_WITH"
"84847","66","3209","WROTE_A_PAPER_WITH"
"84868","458","6362","WROTE_A_PAPER_WITH"
"84875","10189","235","WROTE_A_PAPER_WITH"
"84884","850","2329","WROTE_A_PAPER_WITH"
"84888","462","7894","WROTE_A_PAPER_WITH"
"84896","2056","203","WROTE_A_PAPER_WITH"
"84897","201","19959","WROTE_A_PAPER_WITH"
"84900","639","6623","WROTE_A_PAPER_WITH"
"84910","571","1408","WROTE_A_PAPER_WITH"
"84921","23993","214","WROTE_A_PAPER_WITH"
"84925","520","5587","WROTE_A_PAPER_WITH"
"84938","4421","854","WROTE_A_PAPER_WITH"
"84945","41513","466","WROTE_A_PAPER_WITH"
"84946","110","17592","WROTE_A_PAPER_WITH"
"84972","9982","279","WROTE_A_PAPER_WITH"
"84983","24343","245","WROTE_A_PAPER_WITH"
"85022","28175","385","WROTE_A_PAPER_WITH"
"85023","8749","462","WROTE_A_PAPER_WITH"
"85031","289","11923","WROTE_A_PAPER_WITH"
"85044","178","2279","WROTE_A_PAPER_WITH"
"85047","26019","602","WROTE_A_PAPER_WITH"
"85065","16813","626","WROTE_A_PAPER_WITH"
"85092","410","19477","WROTE_A_PAPER_WITH"
"85097","11217","638","WROTE_A_PAPER_WITH"
"85110","640","20535","WROTE_A_PAPER_WITH"
"85113","661","19542","WROTE_A_PAPER_WITH"
"85128","82","19497","WROTE_A_PAPER_WITH"
"85130","158","24404","WROTE_A_PAPER_WITH"
"85133","2205","50","WROTE_A_PAPER_WITH"
"85157","21429","868","WROTE_A_PAPER_WITH"
"85158","611","25731","WROTE_A_PAPER_WITH"
"85166","40600","467","WROTE_A_PAPER_WITH"
"85167","31845","187","WROTE_A_PAPER_WITH"
"85173","576","1866","WROTE_A_PAPER_WITH"
"85192","28368","695","WROTE_A_PAPER_WITH"
"85201","7819","775","WROTE_A_PAPER_WITH"
"85206","3777","859","WROTE_A_PAPER_WITH"
"85213","42990","376","WROTE_A_PAPER_WITH"
"85214","12407","84","WROTE_A_PAPER_WITH"
"85215","360","21827","WROTE_A_PAPER_WITH"
"85227","4764","178","WROTE_A_PAPER_WITH"
"85230","119","35653","WROTE_A_PAPER_WITH"
"85237","16812","622","WROTE_A_PAPER_WITH"
"85240","462","3521","WROTE_A_PAPER_WITH"
"85252","876","39720","WROTE_A_PAPER_WITH"
"85270","705","24098","WROTE_A_PAPER_WITH"
"85272","8303","827","WROTE_A_PAPER_WITH"
"85286","1640","858","WROTE_A_PAPER_WITH"
"85298","576","29009","WROTE_A_PAPER_WITH"
"85317","15523","29","WROTE_A_PAPER_WITH"
"85318","18270","449","WROTE_A_PAPER_WITH"
"85333","716","3492","WROTE_A_PAPER_WITH"
"85338","127","4124","WROTE_A_PAPER_WITH"
"85341","40549","870","WROTE_A_PAPER_WITH"
"85356","1139","106","WROTE_A_PAPER_WITH"
"85365","9229","341","WROTE_A_PAPER_WITH"
"85367","165","6549","WROTE_A_PAPER_WITH"
"85372","25959","201","WROTE_A_PAPER_WITH"
"85395","21","31919","WROTE_A_PAPER_WITH"
"85404","148","337","WROTE_A_PAPER_WITH"
"85410","4559","54","WROTE_A_PAPER_WITH"
"85415","32096","60","WROTE_A_PAPER_WITH"
"85420","343","15911","WROTE_A_PAPER_WITH"
"85423","745","16956","WROTE_A_PAPER_WITH"
"85431","43010","850","WROTE_A_PAPER_WITH"
"85438","453","20437","WROTE_A_PAPER_WITH"
"85451","24527","462","WROTE_A_PAPER_WITH"
"85460","4152","870","WROTE_A_PAPER_WITH"
"85462","12515","21","WROTE_A_PAPER_WITH"
"85467","442","16300","WROTE_A_PAPER_WITH"
"85499","20858","727","WROTE_A_PAPER_WITH"
"85506","5047","661","WROTE_A_PAPER_WITH"
"85507","705","40272","WROTE_A_PAPER_WITH"
"85509","535","11595","WROTE_A_PAPER_WITH"
"85521","660","30075","WROTE_A_PAPER_WITH"
"85522","47","21387","WROTE_A_PAPER_WITH"
"85531","21990","455","WROTE_A_PAPER_WITH"
"85536","530","17247","WROTE_A_PAPER_WITH"
"85544","65","30561","WROTE_A_PAPER_WITH"
"85546","165","9747","WROTE_A_PAPER_WITH"
"85548","42008","201","WROTE_A_PAPER_WITH"
"85561","23278","409","WROTE_A_PAPER_WITH"
"85581","4271","118","WROTE_A_PAPER_WITH"
"85586","37723","114","WROTE_A_PAPER_WITH"
"85590","55","13202","WROTE_A_PAPER_WITH"
"85608","785","8916","WROTE_A_PAPER_WITH"
"85619","69","3700","WROTE_A_PAPER_WITH"
"85627","24713","201","WROTE_A_PAPER_WITH"
"85647","6921","60","WROTE_A_PAPER_WITH"
"85653","8516","867","WROTE_A_PAPER_WITH"
"85654","520","34767","WROTE_A_PAPER_WITH"
"85667","784","29107","WROTE_A_PAPER_WITH"
"85670","348","17543","WROTE_A_PAPER_WITH"
"85679","302","17982","WROTE_A_PAPER_WITH"
"85681","2650","443","WROTE_A_PAPER_WITH"
"85684","391","23705","WROTE_A_PAPER_WITH"
"85695","21","690","WROTE_A_PAPER_WITH"
"85718","5308","325","WROTE_A_PAPER_WITH"
"85720","2172","748","WROTE_A_PAPER_WITH"
"85759","1403","60","WROTE_A_PAPER_WITH"
"85777","534","34573","WROTE_A_PAPER_WITH"
"85782","6085","785","WROTE_A_PAPER_WITH"
"85792","5783","11","WROTE_A_PAPER_WITH"
"85802","30115","95","WROTE_A_PAPER_WITH"
"85815","21604","759","WROTE_A_PAPER_WITH"
"85833","6322","60","WROTE_A_PAPER_WITH"
"85834","334","1531","WROTE_A_PAPER_WITH"
"85856","15272","841","WROTE_A_PAPER_WITH"
"85859","13852","377","WROTE_A_PAPER_WITH"
"85865","26543","421","WROTE_A_PAPER_WITH"
"85877","43049","747","WROTE_A_PAPER_WITH"
"85901","716","8827","WROTE_A_PAPER_WITH"
"85906","223","6908","WROTE_A_PAPER_WITH"
"85912","26542","114","WROTE_A_PAPER_WITH"
"85928","5308","94","WROTE_A_PAPER_WITH"
"85946","8547","118","WROTE_A_PAPER_WITH"
"85952","702","636","WROTE_A_PAPER_WITH"
"85977","23174","31","WROTE_A_PAPER_WITH"
"85984","101","17788","WROTE_A_PAPER_WITH"
"85985","3940","178","WROTE_A_PAPER_WITH"
"85989","35072","253","WROTE_A_PAPER_WITH"
"85990","26092","114","WROTE_A_PAPER_WITH"
"85994","276","13720","WROTE_A_PAPER_WITH"
"86004","12034","354","WROTE_A_PAPER_WITH"
"86005","383","5620","WROTE_A_PAPER_WITH"
"86012","222","9490","WROTE_A_PAPER_WITH"
"86035","230","1362","WROTE_A_PAPER_WITH"
"86036","2046","860","WROTE_A_PAPER_WITH"
"86037","199","3176","WROTE_A_PAPER_WITH"
"86066","18419","792","WROTE_A_PAPER_WITH"
"86070","849","178","WROTE_A_PAPER_WITH"
"86071","410","10204","WROTE_A_PAPER_WITH"
"86084","32450","21","WROTE_A_PAPER_WITH"
"86099","20324","461","WROTE_A_PAPER_WITH"
"86103","21","28017","WROTE_A_PAPER_WITH"
"86127","19481","361","WROTE_A_PAPER_WITH"
"86128","754","664","WROTE_A_PAPER_WITH"
"86146","789","865","WROTE_A_PAPER_WITH"
"86153","34133","796","WROTE_A_PAPER_WITH"
"86158","41329","178","WROTE_A_PAPER_WITH"
"86160","1015","36","WROTE_A_PAPER_WITH"
"86172","503","7485","WROTE_A_PAPER_WITH"
"86177","36462","90","WROTE_A_PAPER_WITH"
"86180","43069","261","WROTE_A_PAPER_WITH"
"86206","9959","179","WROTE_A_PAPER_WITH"
"86212","568","5120","WROTE_A_PAPER_WITH"
"86214","10204","411","WROTE_A_PAPER_WITH"
"86220","147","13521","WROTE_A_PAPER_WITH"
"86225","11510","55","WROTE_A_PAPER_WITH"
"86244","275","28846","WROTE_A_PAPER_WITH"
"86248","2128","665","WROTE_A_PAPER_WITH"
"86267","38433","825","WROTE_A_PAPER_WITH"
"86272","998","865","WROTE_A_PAPER_WITH"
"86287","242","20199","WROTE_A_PAPER_WITH"
"86296","28111","426","WROTE_A_PAPER_WITH"
"86298","11216","118","WROTE_A_PAPER_WITH"
"86329","242","32567","WROTE_A_PAPER_WITH"
"86341","4450","461","WROTE_A_PAPER_WITH"
"86348","530","19377","WROTE_A_PAPER_WITH"
"86361","17707","494","WROTE_A_PAPER_WITH"
"86376","15593","865","WROTE_A_PAPER_WITH"
"86398","509","19584","WROTE_A_PAPER_WITH"
"86400","627","20011","WROTE_A_PAPER_WITH"
"86402","33795","727","WROTE_A_PAPER_WITH"
"86415","38433","826","WROTE_A_PAPER_WITH"
"86427","3","43094","WROTE_A_PAPER_WITH"
"86431","620","19594","WROTE_A_PAPER_WITH"
"86435","848","34594","WROTE_A_PAPER_WITH"
"86442","178","5893","WROTE_A_PAPER_WITH"
"86454","1528","856","WROTE_A_PAPER_WITH"
"86463","876","3515","WROTE_A_PAPER_WITH"
"86467","304","8092","WROTE_A_PAPER_WITH"
"86482","494","1053","WROTE_A_PAPER_WITH"
"86488","6351","126","WROTE_A_PAPER_WITH"
"86493","433","21950","WROTE_A_PAPER_WITH"
"86499","127","38442","WROTE_A_PAPER_WITH"
"86507","784","8102","WROTE_A_PAPER_WITH"
"86509","15181","455","WROTE_A_PAPER_WITH"
"86518","874","3643","WROTE_A_PAPER_WITH"
"86531","41036","60","WROTE_A_PAPER_WITH"
"86533","73","21066","WROTE_A_PAPER_WITH"
"86534","279","1824","WROTE_A_PAPER_WITH"
"86563","30046","176","WROTE_A_PAPER_WITH"
"86578","7637","455","WROTE_A_PAPER_WITH"
"86602","29084","142","WROTE_A_PAPER_WITH"
"86618","6754","789","WROTE_A_PAPER_WITH"
"86628","41754","118","WROTE_A_PAPER_WITH"
"86633","23395","47","WROTE_A_PAPER_WITH"
"86651","23","8098","WROTE_A_PAPER_WITH"
"86654","7028","531","WROTE_A_PAPER_WITH"
"86660","2186","453","WROTE_A_PAPER_WITH"
"86663","434","5335","WROTE_A_PAPER_WITH"
"86667","31509","815","WROTE_A_PAPER_WITH"
"86668","2000","55","WROTE_A_PAPER_WITH"
"86685","13843","297","WROTE_A_PAPER_WITH"
"86688","22","1926","WROTE_A_PAPER_WITH"
"86702","36812","178","WROTE_A_PAPER_WITH"
"86715","7","954","WROTE_A_PAPER_WITH"
"86721","9432","142","WROTE_A_PAPER_WITH"
"86736","19890","91","WROTE_A_PAPER_WITH"
"86743","22749","282","WROTE_A_PAPER_WITH"
"86745","2587","878","WROTE_A_PAPER_WITH"
"86761","573","1070","WROTE_A_PAPER_WITH"
"86764","184","1811","WROTE_A_PAPER_WITH"
"86769","15365","7","WROTE_A_PAPER_WITH"
"86790","4285","319","WROTE_A_PAPER_WITH"
"86803","17741","870","WROTE_A_PAPER_WITH"
"86817","193","37961","WROTE_A_PAPER_WITH"
"86822","258","23149","WROTE_A_PAPER_WITH"
"86841","279","4904","WROTE_A_PAPER_WITH"
"86844","1139","860","WROTE_A_PAPER_WITH"
"86853","15425","654","WROTE_A_PAPER_WITH"
"86857","7336","11","WROTE_A_PAPER_WITH"
"86866","208","74","WROTE_A_PAPER_WITH"
"86874","508","8477","WROTE_A_PAPER_WITH"
"86903","26936","297","WROTE_A_PAPER_WITH"
"86905","6106","850","WROTE_A_PAPER_WITH"
"86943","596","871","WROTE_A_PAPER_WITH"
"86955","76","8484","WROTE_A_PAPER_WITH"
"86960","10598","124","WROTE_A_PAPER_WITH"
"86970","39785","816","WROTE_A_PAPER_WITH"
"86983","15901","329","WROTE_A_PAPER_WITH"
"86985","508","5628","WROTE_A_PAPER_WITH"
"86999","9082","509","WROTE_A_PAPER_WITH"
"87015","95","43164","WROTE_A_PAPER_WITH"
"87018","27322","680","WROTE_A_PAPER_WITH"
"87020","253","28309","WROTE_A_PAPER_WITH"
"87021","377","5441","WROTE_A_PAPER_WITH"
"87022","1311","107","WROTE_A_PAPER_WITH"
"87024","178","27219","WROTE_A_PAPER_WITH"
"87031","4641","626","WROTE_A_PAPER_WITH"
"87032","661","22269","WROTE_A_PAPER_WITH"
"87051","18956","588","WROTE_A_PAPER_WITH"
"87055","1632","453","WROTE_A_PAPER_WITH"
"87057","14433","531","WROTE_A_PAPER_WITH"
"87059","37014","79","WROTE_A_PAPER_WITH"
"87066","41533","126","WROTE_A_PAPER_WITH"
"87082","10842","297","WROTE_A_PAPER_WITH"
"87091","21","27818","WROTE_A_PAPER_WITH"
"87101","3002","573","WROTE_A_PAPER_WITH"
"87115","12064","165","WROTE_A_PAPER_WITH"
"87131","658","29097","WROTE_A_PAPER_WITH"
"87132","220","2407","WROTE_A_PAPER_WITH"
"87140","43173","26","WROTE_A_PAPER_WITH"
"87162","22543","664","WROTE_A_PAPER_WITH"
"87196","29785","850","WROTE_A_PAPER_WITH"
"87202","190","6857","WROTE_A_PAPER_WITH"
"87210","321","16418","WROTE_A_PAPER_WITH"
"87219","206","15882","WROTE_A_PAPER_WITH"
"87235","235","3894","WROTE_A_PAPER_WITH"
"87236","421","37725","WROTE_A_PAPER_WITH"
"87265","21","2997","WROTE_A_PAPER_WITH"
"87288","494","20396","WROTE_A_PAPER_WITH"
"87290","24442","216","WROTE_A_PAPER_WITH"
"87295","433","15118","WROTE_A_PAPER_WITH"
"87318","11016","850","WROTE_A_PAPER_WITH"
"87320","11973","318","WROTE_A_PAPER_WITH"
"87324","1802","426","WROTE_A_PAPER_WITH"
"87325","23","32405","WROTE_A_PAPER_WITH"
"87327","43190","118","WROTE_A_PAPER_WITH"
"87332","391","27057","WROTE_A_PAPER_WITH"
"87341","865","10018","WROTE_A_PAPER_WITH"
"87360","5038","242","WROTE_A_PAPER_WITH"
"87379","557","31568","WROTE_A_PAPER_WITH"
"87385","3845","840","WROTE_A_PAPER_WITH"
"87396","553","2728","WROTE_A_PAPER_WITH"
"87406","11523","165","WROTE_A_PAPER_WITH"
"87418","16042","104","WROTE_A_PAPER_WITH"
"87422","332","3643","WROTE_A_PAPER_WITH"
"87426","24678","173","WROTE_A_PAPER_WITH"
"87429","627","29064","WROTE_A_PAPER_WITH"
"87446","190","32578","WROTE_A_PAPER_WITH"
"87467","13279","455","WROTE_A_PAPER_WITH"
"87468","15149","523","WROTE_A_PAPER_WITH"
"87508","30930","425","WROTE_A_PAPER_WITH"
"87510","10598","123","WROTE_A_PAPER_WITH"
"87521","170","4026","WROTE_A_PAPER_WITH"
"87522","117","13720","WROTE_A_PAPER_WITH"
"87550","532","8605","WROTE_A_PAPER_WITH"
"87558","127","628","WROTE_A_PAPER_WITH"
"87559","234","1513","WROTE_A_PAPER_WITH"
"87590","41807","297","WROTE_A_PAPER_WITH"
"87615","22540","535","WROTE_A_PAPER_WITH"
"87616","1139","147","WROTE_A_PAPER_WITH"
"87621","190","18106","WROTE_A_PAPER_WITH"
"87622","16206","809","WROTE_A_PAPER_WITH"
"87633","43218","107","WROTE_A_PAPER_WITH"
"87648","6097","382","WROTE_A_PAPER_WITH"
"87663","9136","262","WROTE_A_PAPER_WITH"
"87681","19956","142","WROTE_A_PAPER_WITH"
"87683","4104","167","WROTE_A_PAPER_WITH"
"87690","297","25353","WROTE_A_PAPER_WITH"
"87705","789","126","WROTE_A_PAPER_WITH"
"87710","8415","426","WROTE_A_PAPER_WITH"
"87732","19481","297","WROTE_A_PAPER_WITH"
"87759","39010","330","WROTE_A_PAPER_WITH"
"87769","22","1531","WROTE_A_PAPER_WITH"
"87777","383","40605","WROTE_A_PAPER_WITH"
"87792","25371","94","WROTE_A_PAPER_WITH"
"87800","36200","331","WROTE_A_PAPER_WITH"
"87803","17466","148","WROTE_A_PAPER_WITH"
"87806","331","38817","WROTE_A_PAPER_WITH"
"87815","30541","378","WROTE_A_PAPER_WITH"
"87816","36474","357","WROTE_A_PAPER_WITH"
"87827","508","11421","WROTE_A_PAPER_WITH"
"87843","428","13132","WROTE_A_PAPER_WITH"
"87846","874","2909","WROTE_A_PAPER_WITH"
"87862","4228","120","WROTE_A_PAPER_WITH"
"87866","410","376","WROTE_A_PAPER_WITH"
"87877","26626","844","WROTE_A_PAPER_WITH"
"87880","208","9807","WROTE_A_PAPER_WITH"
"87882","36","28301","WROTE_A_PAPER_WITH"
"87898","840","32454","WROTE_A_PAPER_WITH"
"87903","15593","126","WROTE_A_PAPER_WITH"
"87924","338","2342","WROTE_A_PAPER_WITH"
"87942","79","330","WROTE_A_PAPER_WITH"
"87947","41805","461","WROTE_A_PAPER_WITH"
"87949","12569","245","WROTE_A_PAPER_WITH"
"87950","24319","126","WROTE_A_PAPER_WITH"
"87959","31252","361","WROTE_A_PAPER_WITH"
"87985","571","911","WROTE_A_PAPER_WITH"
"87988","21","7647","WROTE_A_PAPER_WITH"
"87989","17497","312","WROTE_A_PAPER_WITH"
"88001","35103","14","WROTE_A_PAPER_WITH"
"88005","7309","480","WROTE_A_PAPER_WITH"
"88007","357","4544","WROTE_A_PAPER_WITH"
"88008","557","10252","WROTE_A_PAPER_WITH"
"88021","11565","29","WROTE_A_PAPER_WITH"
"88028","353","8750","WROTE_A_PAPER_WITH"
"88045","661","4996","WROTE_A_PAPER_WITH"
"88052","16194","803","WROTE_A_PAPER_WITH"
"88055","27416","383","WROTE_A_PAPER_WITH"
"88092","39840","297","WROTE_A_PAPER_WITH"
"88112","880","12346","WROTE_A_PAPER_WITH"
"88124","9089","291","WROTE_A_PAPER_WITH"
"88126","5218","665","WROTE_A_PAPER_WITH"
"88155","41796","204","WROTE_A_PAPER_WITH"
"88156","60","811","WROTE_A_PAPER_WITH"
"88157","18835","126","WROTE_A_PAPER_WITH"
"88170","39719","626","WROTE_A_PAPER_WITH"
"88181","20157","191","WROTE_A_PAPER_WITH"
"88182","8468","409","WROTE_A_PAPER_WITH"
"88199","6668","759","WROTE_A_PAPER_WITH"
"88207","17667","148","WROTE_A_PAPER_WITH"
"88235","300","16986","WROTE_A_PAPER_WITH"
"88250","21","6334","WROTE_A_PAPER_WITH"
"88253","361","140","WROTE_A_PAPER_WITH"
"88263","3","9998","WROTE_A_PAPER_WITH"
"88271","4783","313","WROTE_A_PAPER_WITH"
"88277","17490","531","WROTE_A_PAPER_WITH"
"88282","508","43279","WROTE_A_PAPER_WITH"
"88297","390","8638","WROTE_A_PAPER_WITH"
"88302","503","4695","WROTE_A_PAPER_WITH"
"88321","416","25959","WROTE_A_PAPER_WITH"
"88334","619","32552","WROTE_A_PAPER_WITH"
"88348","576","38788","WROTE_A_PAPER_WITH"
"88355","577","16372","WROTE_A_PAPER_WITH"
"88363","79","15361","WROTE_A_PAPER_WITH"
"88367","43293","126","WROTE_A_PAPER_WITH"
"88369","821","1155","WROTE_A_PAPER_WITH"
"88375","179","5894","WROTE_A_PAPER_WITH"
"88376","453","21358","WROTE_A_PAPER_WITH"
"88392","23867","50","WROTE_A_PAPER_WITH"
"88401","36966","179","WROTE_A_PAPER_WITH"
"88424","4470","120","WROTE_A_PAPER_WITH"
"88427","32300","850","WROTE_A_PAPER_WITH"
"88432","30375","693","WROTE_A_PAPER_WITH"
"88433","11805","245","WROTE_A_PAPER_WITH"
"88438","297","46","WROTE_A_PAPER_WITH"
"88466","361","12915","WROTE_A_PAPER_WITH"
"88485","879","3365","WROTE_A_PAPER_WITH"
"88494","15314","242","WROTE_A_PAPER_WITH"
"88496","24332","448","WROTE_A_PAPER_WITH"
"88498","510","20437","WROTE_A_PAPER_WITH"
"88499","383","9432","WROTE_A_PAPER_WITH"
"88512","1457","659","WROTE_A_PAPER_WITH"
"88514","870","1182","WROTE_A_PAPER_WITH"
"88518","66","1182","WROTE_A_PAPER_WITH"
"88520","690","36132","WROTE_A_PAPER_WITH"
"88523","21","16676","WROTE_A_PAPER_WITH"
"88524","178","1077","WROTE_A_PAPER_WITH"
"88525","839","2605","WROTE_A_PAPER_WITH"
"88536","568","14708","WROTE_A_PAPER_WITH"
"88537","422","3646","WROTE_A_PAPER_WITH"
"88542","25815","858","WROTE_A_PAPER_WITH"
"88544","21","16703","WROTE_A_PAPER_WITH"
"88548","14821","56","WROTE_A_PAPER_WITH"
"88549","557","17789","WROTE_A_PAPER_WITH"
"88554","17412","384","WROTE_A_PAPER_WITH"
"88555","13593","751","WROTE_A_PAPER_WITH"
"88567","26755","455","WROTE_A_PAPER_WITH"
"88591","15769","84","WROTE_A_PAPER_WITH"
"88594","332","38584","WROTE_A_PAPER_WITH"
"88609","432","4048","WROTE_A_PAPER_WITH"
"88614","39222","850","WROTE_A_PAPER_WITH"
"88615","508","510","WROTE_A_PAPER_WITH"
"88632","3894","870","WROTE_A_PAPER_WITH"
"88635","16652","297","WROTE_A_PAPER_WITH"
"88642","33","3461","WROTE_A_PAPER_WITH"
"88657","79","32684","WROTE_A_PAPER_WITH"
"88658","6943","211","WROTE_A_PAPER_WITH"
